双性恋,1
皮质性遗忘症,1
淋巴结结核,1
硬斑,1
足外翻,1
梦游症,1
经常说梦话,1
副耳,1
腕枪刺状畸形,1
剥脱性皮炎,1
单次发作抑郁症,1
撕脱骨折,1
植物神经功能障碍,1
灾难反应,1
孤独症,1
痔核,1
发育性骨盆异常,1
成人多动症,1
舌炎,1
舌头出血,1
舌裂,1
足癣,1
丧偶后适应性障碍,1
痢疾,1
信息成瘾,1
胸廓畸形,1
遗传性肥胖,1
表演型人格障碍,1
病理性REM睡眠,1
传导性腹痛,1
β-氨基酸尿,1
气压伤,1
内分泌功能亢进,1
糙皮病样皮疹,1
先天性X因子缺乏,1
先天性少白头,1
营养代谢缺乏,1
心脏淤积淀粉样物质,1
高睾酮血症,1
乳腺发育不良,1
低氯性碱中毒,1
病理性近视,1
溶血性黄疸,1
珍珠丘疹,1
运动性闭经,1
增殖体肥大,1
下鼻甲或中鼻甲肥大,1
强迫型人格障碍,1
冲动型人格障碍,1
细菌性心内膜炎,1
完全流产,1
风湿性血管炎,1
鼻前庭囊肿,1
化学性支气管炎,1
盲肠阿米巴肉芽肿,1
Asperger综合征,1
传导性耳鸣,1
血管痣,1
红痣,1
病理性神经损伤,1
自主神经危象,1
锥体外系损害,1
咽喉炎,1
声带发炎,1
氨基酸尿症,1
烟草依赖综合症,1
下呼吸道感染,1
阴道囊肿,1
包涵囊肿,1
胚胎遗留性囊肿,1
外阴包涵囊肿,1
阴道良性肿瘤,1
阴道肿瘤,1
生理性卵巢囊肿,1
良性肿瘤,1
睡眠相位后移综合症,1
阴虚,1
恐惧症,1
胃肠疾病,1
胃肠道功能不好,1
胃肠功能不良,1
卵巢病,1
外生殖器畸形,1
恋童癖,1
眼结石,1
寒性荨麻疹,1
慢性荨麻疹,1
肠道传染病,1
甲型副伤寒,1
沙门氏菌性肠炎,1
人工性荨麻疹,1
血清性荨麻疹,1
沙门氏菌性肺炎,1
胆碱能性荨麻疹,1
侵袭性大肠埃希氏菌肠炎,1
干酪性鼻窦炎,1
阿米巴病肠穿孔,1
慢性阿米巴病肠炎,1
嗜水气单胞菌肠炎,1
新生儿出血性大肠杆菌肠炎,1
新生儿侵袭性大肠杆菌肠炎,1
慢性阿米巴性痢疾,1
呼吸道结核病,1
细菌性结肠炎,1
结核性干性胸膜炎,1
急性阿米巴痢疾,1
产气杆菌肠炎,1
副霍乱,1
空洞型肺结核,1
鼻结核,1
浸润型肺结核,1
肠道厌氧菌感染,1
肺结核瘤,1
肺门淋巴结核,1
副溶血孤菌肠炎,1
肺原发性结核性复征,1
坏死性肠炎,1
金黄色葡萄球菌性肠炎,1
排卵期出血,1
双相型体温,1
排卵期头晕,1
排卵期腹胀,1
难辨芽胞杆菌肠炎,1
盆腔充血综合征,1
混合痣,1
肌膜炎,1
贲门炎,1
急性肺炎,1
继发性肺结核,1
甲醛中毒,1
良性脑瘤,1
鼻后滴漏综合症,1
鼻腔癌,1
鼻腔囊肿,1
慢性鼻咽炎,1
慢性非萎缩性胃炎,1
脱髓鞘,1
气虚血瘀证,1
耳石症,1
外阴鳞状上皮细胞增生,1
气虚自汗,1
肝脾湿热,1
下焦湿热,1
气阴两虚,1
滑膜囊肿,1
胃肠湿热,1
外阴上皮内瘤样病变,1
胃柿石,1
膝关节骨刺,1
肝气不舒,1
黄疸性肝炎,1
反流性喉炎,1
蛋白质缺乏症,1
儿童白斑,1
肺癌骨转移,1
膝关节退行性病变,1
滴虫性包皮龟头炎,1
化脓性扁桃体炎,1
肺癌脑转移,1
黄体萎缩不全,1
黄体血肿,1
子宫纵隔,1
肺部真菌感染,1
甲状腺肿瘤,1
头部脂溢性皮炎,1
许莫氏结节,1
前列腺病,1
前列腺快感,1
间歇性精神病,1
思维中断,1
血稠,1
血毒,1
血管性头痛,1
肺结节,1
浆膜下肌瘤,1
风湿免疫病,1
血瘀体质,1
结肠腺癌,1
混合型阴道炎,1
腰椎结核,1
子宫囊肿,1
纳氏囊肿,1
浸润性乳腺癌,1
解脲支原体感染,1
脑囊肿,1
脑神经损伤,1
乙状结肠癌,1
内湿,1
桡骨骨折,1
早孕,1
阴茎淋巴管炎,1
嗜血细胞综合症,1
阴茎珍珠疹,1
疣状胃炎,1
小叶增生,1
外阴赘生物,1
心血不足,1
链球菌感染,1
瘘疮,1
鼻咽炎,1
新生儿脑瘫,1
胸椎骨折,1
龟头珍珠疹,1
过敏性皮肤病,1
胸椎小关节紊乱症,1
轻度脂肪肝,1
密集恐惧症,1
过敏性荨麻疹,1
寒冷性荨麻疹,1
皮肤疣,1
肌筋膜炎,1
深海恐惧症,1
梅杰综合症,1
急性肠梗阻,1
皮下脂肪瘤,1
淋巴结结节病,1
热性荨麻疹,1
脂溢性脱发,1
毛发呈脱发祥,1
幽闭空间恐惧症,1
手干裂,1
新生儿湿疹,1
肠道寄生虫病,1
增生性疤痕,1
小儿咽喉炎,1
手足心热,1
中度脂肪肝,1
重度脂肪肝,1
手腕扭伤,1
脑炎,1
急性肝病,1
五更泻,1
慢性肝病,1
风寒,1
尘螨过敏,1
外向孤独症,1
眩晕症,1
丝状疣,1
急性阴道炎,1
念珠菌性包皮龟头炎,1
甲状腺结节钙化,1
耳神经痛,1
甲状腺弥漫性病变,1
甲状腺乳头癌,1
前庭功能紊乱,1
筛窦炎,1
上颌窦炎,1
不均匀性脂肪肝,1
小儿牛皮癣,1
肺燥,1
肠胃型感冒,1
肺热,1
肺寒,1
跟痛症,1
安卡性肾炎,1
甲状腺囊肿,1
小儿口腔溃疡,1
倒经,1
酸中毒,1
膀胱囊肿,1
手指撕脱性骨折,1
心脏瓣膜关闭不全,1
梭形细胞肿瘤,1
间歇性斜视,1
便秘性结肠炎,1
抬头纹,1
角膜损伤,1
新生儿消化不良,1
头皮痣,1
陈旧性肺结核,1
溃疡性口腔炎,1
透明隔囊肿,1
牙齿过敏,1
秃顶,1
慢性病毒性肝炎,1
黄斑病变,1
胆囊囊肿,1
砣疣,1
地高辛中毒,1
膀胱过度活动症,1
急性丙肝,1
胃气上逆,1
拇囊炎,1
肺泡癌,1
脾梗死,1
肝结石,1
肛乳头瘤,1
脾肾两虚,1
跟腱炎,1
小肠下垂,1
关节退行性变,1
小儿过敏性支气管炎,1
龟头癌,1
小脑梗塞,1
慢性病,1
过敏性湿疹,1
小细胞低色素性贫血,1
喉息肉,1
心房肥大,1
心脑血管疾病,1
青春型精神分裂症,1
疱疹性咽颊炎,1
韧带炎,1
牙结石,1
牙龈瘘管,1
咽喉癌,1
原位癌,1
植物人,1
自身免疫性肝硬化,1
肾上腺囊肿,1
食管间质瘤,1
小肠炎,1
神经源性肿瘤,1
腹股沟淋巴结炎,1
单纯型精神分裂症,1
病理性骨折,1
疱疹性咽炎,1
腹部肿瘤,1
神经性阳痿,1
疱疹性口腔炎,1
复发性疱疹,1
舌静脉曲张,1
母乳性腹泻,1
睾丸畸胎瘤,1
哨兵痔,1
复发性流产,1
病毒性感冒,1
肺癌转移,1
风湿性心肌炎,1
色素性皮肤病,1
人工流产,1
浅表性静脉炎,1
肠道肿瘤,1
风湿骨病,1
前庭大腺脓肿,1
背肌筋膜炎,1
劳力性心绞痛,1
溃疡性直肠炎,1
呼吸机相关性肺炎,1
口水强迫症,1
白毛舌,1
口腔干燥综合征,1
肺癌肝转移,1
海绵体血管瘤,1
克雷氏骨折,1
泛细支气管炎,1
开放性骨折,1
过敏性咽炎,1
过劳肥,1
光敏性皮炎,1
急性包皮炎,1
孤独症谱系障碍,1
急性淋病,1
睡眠型癫痫,1
发热伴血小板减少综合征,1
急性假膜型念珠菌口炎,1
急性化脓性腹膜炎,1
急性腹泻,1
乳腺结节,1
肾盂旁囊肿,1
肾性水肿,1
中东呼吸综合征,1
泛细支气管炎-测试,1
乳腺结节-测试,1
念珠菌性包皮龟头炎-测试,1
胃出血-测试,1
过敏性皮炎-测试,1
间质性肺炎-测试,1
肩臂外侧的感觉障碍和功能受限,1
骨核出现迟,1
颌下腺导管口有咸味或脓性分泌物排出,1
栓塞性肾炎,1
右侧束支传导阻滞,1
一侧阴囊内逐渐增大的无痛性肿块,1
悬垂型心脏,1
非玻璃体的病变眼前飞蚊,1
"出生后""四凹征""",1
肘关节伸直位内翻角增大,1
鼻塞排出脓性或血性分泌物,1
排尿时外阴灼热、瘙痒或疼痛,1
胸腰段背部或臀部的疼痛,1
应激功能减退,1
皮肤为金属颜色或石板灰色,1
心内分流为右向左,1
皮肤胎痣,1
二碱基氨基酸尿症,1
头目晕沉,1
活动受限,1
咳嗽水上瘾,1
前臂及手部肌群的缺血性挛缩,1
锁骨上及前斜角肌淋巴结肿大,1
月经时多时少且淋漓不断,1
异嗜酸癖,1
眼前异常闪光,1
四音心律,1
足畸形,1
腕关节向尺侧偏斜时桡侧出现剧痛,1
骨斑点,1
手指和足趾无痛性软组织肿块,1
白色尿液,1
胰腺外分泌功能不良,1
发热伴咳嗽、咯痰、胸痛,1
站立不稳,1
发育性骨盆异常,1
转氨酶异常增高,1
齿龈有蓝线,1
表演型人格障碍,1
胸腔出口综合征,1
指甲干瘪,1
运动或情绪激动诱发的胸痛,1
下肢动作沉重,1
指(趾)麻木,1
前臂外侧和手指触电样疼痛,1
瘀血积聚,1
睡觉背部酸痛,1
促甲状腺激素释放激素缺乏,1
E字征,1
颈部潮红,1
腰臀部广泛性疼痛并向下放射,1
产褥期幻觉妄想状态,1
癫痫的全身强直-阵挛发作,1
伴厌食恶心,1
血中钙离子过高,1
乳头溢出血性或棕色浆液性液体,1
手腕肿痛及掌屈活动受限,1
频发室性期前收缩,1
皮肤或粘膜上附着高锰酸钾结晶,1
主动脉窦破裂,1
眼底发现黄斑呈带灰色变色,1
食管体平滑肌部分蠕动停止,1
眼白发红,1
下肢感应痛或放射痛的腰背痛,1
脉搏细弱甚至不能清楚触及,1
气上沖心,1
剧烈运动或强体力劳动后血尿,1
模糊不定,1
梦行症,1
"身体""福态""",1
逆向型房室折返性心动过速,1
晕厥预兆,1
悬雍垂松弛细长,1
夜尿多,1
放射后的臂丛神经和腰骶丛损伤,1
震颤性肌强直,1
心律不整,1
"睑缘呈横""S""形下垂",1
黏稠或脓性痰伴有腥臭味,1
肠绒毛萎缩,1
突发性绞痛,1
足底脱皮,1
肩部或肩胛区持续钝痛和深部钻刺样不适感,1
鼻中隔或鼻腔内软骨暴露,1
瘀血斑,1
肩周区弥散的钝痛及放射痛,1
膝后肿胀疼痛,1
干啰音,1
眼底异常,1
腕关节内积血及活动受限,1
血流阻力增加,1
盆腔瘀血,1
肾小管酸化功能障碍,1
半透明的无痛小疱,1
细网状到斑片状的色素沉着,1
下巴关节疼,1
颈根部斜方肌及风池穴处有压痛点,1
全身过敏和发热皮疹关节痛,1
耳顶线以下至发际处痛觉过敏或减退,1
梳头或洗头时头发脱落增加,1
胰石阻塞,1
鼻尖或鼻翼出现带状疱疹,1
异常出血,1
形成尾巴,1
行走踩棉花感,1
腹部可触及巨大柔软肿物,1
恋爱挫折综合征,1
阴雨天颈肩背部酸痛,1
腓肠肌强直收缩并有疼痛,1
杵状指(趾),1
假性幽门化生,1
睑结膜充血露出黄色脓块,1
持续性胸部疼痛或模糊的背部疼痛,1
长时间或剧烈运动后前足疼痛,1
脉压差大,1
"肾小球内""三高""",1
压痛肿胀,1
骨增粗,1
轻度痛,1
局部可摸到肌腹与肌腱连接处略有缺失与下陷,1
足趾发凉怕冷,1
妊娠毒血症,1
胎盘母体面上有凝血块及压迹,1
性冷淡,1
低枸橼酸尿,1
肺部肿块,1
肠壁水肿增厚,1
肺部可闻及干湿啰音及哮鸣音,1
劳动耐力下降,1
肿胀,1
精子质量下降,1
足背及胫后动脉搏动减弱,1
"腹部""气串样""肿块",1
皮肤水疱,1
湿性脚气,1
舞蹈样不自主运动,1
孕妇上火,1
肺动脉楔压(PCWP)降低,1
趾垂症,1
左上腹肿块伴有呕血、黑便,1
皮肤松弛,1
痰检阴性,1
微血管溶血性贫血,1
淡漠型甲亢,1
囊肿壁薄且内含无色液体,1
胸腰驼背,1
先天性无子宫,1
蓝巩膜,1
杨梅样舌,1
舌头上有长时间不愈溃疡,1
眼神异常,1
三角韧带损伤,1
"拇指和食指不能对掌成完好的""O""形",1
休克较久后的肺部病变,1
胸膜肥厚,1
运动性疲劳,1
诊断室中所测血压始终增高,1
稍高起的丘疹或结节,1
发热伴有腹痛、腹泻、恶心、呕吐,1
头沉,1
不能向尺侧屈腕及屈环小指远侧指关节,1
虚火,1
尿胆原排泻增加,1
关节游走性疼痛,1
三偏症,1
浅表性疤痕,1
骨骼变形缩短,1
喜依托,1
大腿以下或膝以下肌肉瘫痪,1
全身皮肤及粘膜呈现不同程度青紫色,1
指甲上有直线,1
周期性畏寒发热出汗热退症状,1
肛内轻微隐痛坠胀或不适感,1
椎前旁软组织肿胀或脓肿,1
鼻腔不能关闭引起的鼻音,1
虎眼征,1
肛周囊肿,1
前囟闭合延迟,1
言语紊乱,1
初生婴儿即出现侏儒状态,1
产后便秘,1
头部呈钝痛,1
转氨酶增高,1
血小板聚集增强,1
干性脚气,1
无搏动性,1
药物性水肿,1
"上腹及腰背部有""束带感""",1
运动后尿血,1
产后抑郁,1
消化道内毛石或毛粪石形成,1
寰枢关节不稳定,1
皮肤上线状排列的小水疱伴发疼痛,1
足跟后凸,1
日常生活能力减退和行为异常,1
疤痕体质,1
鼻翼厚,1
固定于一侧眼及眼眶周围的晚间头痛,1
运动性失语,1
角膜大小不等的透明水泡,1
癌细胞逆行播散,1
无汗腺导管角质护膜分化,1
疤痕萎缩凹陷,1
急性肾衰竭,1
深睡眠症,1
重度烧伤,1
颈部怕前屈,1
臀部可触及上移的股骨头,1
甲状软骨下可触及异物撞击震动感,1
头颅骨病变,1
肋骨及胸骨下吸入性凹陷,1
"锥虫性""下疳""",1
孕妇全身性水肿,1
血象异常,1
晨起前额疼,1
凹凸不平,1
迁移性脓肿,1
低氯性碱中毒,1
剧烈眩晕,1
牙齿上白垩色到褐色的斑块,1
胸片示肺内孤立结节,1
皮肤呈实质性非凹陷性发硬,1
肩胛带的肌肉不发达,1
静脉侧支循环建立,1
中心暗点以及屈光度的改变,1
尿液臭味,1
睡眠唤醒反应,1
更年期功血,1
指甲尖有缺痕,1
血管壁变薄,1
纵隔阴影,1
下身肥胖,1
烧伤创面苍白或焦黄炭化,1
阴部溃疡,1
头发淡黄色,1
口腔粘膜有形似奶块的斑膜,1
指(趾)甲颜色改变,1
呈苍白色或紫红色,1
腭舌咽呼吸肌呈对称性弛缓性轻瘫,1
膝前疼痛,1
头部及眼后部疼痛并能听到连续不断的隆隆声,1
"鸡盲或""雀盲""",1
宫腔粘连,1
运动徐缓,1
产后大便失禁,1
雄激素依赖,1
体肺循环栓塞,1
性心理不成熟,1
尿素廓清障碍,1
女性腰骶生理性前突明显,1
血栓肌化,1
机械地重复周围人的言语或行为,1
神经衰弱综合征,1
胎儿宫内骨折,1
肘部剧烈疼痛,1
手术创伤,1
红细胞体积增大,1
百特异症状,1
神经肌肉症状,1
胫骨结节处的酸痛,1
胰腺内钙化,1
严重性假肥大型营养不良症,1
喉结不明显,1
气体弥散功能下降,1
绝经年龄过早,1
下肢振动觉和位置觉受损,1
手指痛风,1
易疲劳,1
拇指仅存软组织而无骨骼,1
阴道流出黄色或血性带臭味的分泌物,1
睡后手指出现麻木或烧灼痛而致醒,1
眼睑部有明显的刺痒感和烧灼感,1
更年期抑郁,1
青春危险期,1
午后减轻,1
胃镜下表现出广泛黏膜红斑,1
胃肠道排空表现,1
有机磷中毒,1
良性假肥大型肌营养不良症,1
痛觉与温度觉减退而压觉存在,1
主动脉弓中断,1
情绪性面痛,1
晨起时颈背部弥漫性剧痛,1
新生儿吮乳无力及减少,1
腘动脉搏动减弱或消失,1
忘性大,1
异位性心动过速,1
会阴部撕裂感,1
肺癌胸水,1
半年或1岁以后逐步出现智能减退,1
血吸虫导致的肝硬化,1
双眼Bell现象不对称,1
下腹剧痛并渐向腹中线扩散,1
粪便中排出的粪胆原增加,1
婴儿褐色或暗绿色的粘液便,1
下丘脑损害,1
发热伴淋巴结肿大、并伴触痛,1
血管迷走性晕厥,1
甲状腺扪及光滑坚实的椭圆形结节,1
进食后出现弥漫性腹部绞痛,1
体位性眩晕,1
癫痫的单纯部分性发作,1
宫底及耻骨联合上方空虚,1
消瘦严重者呈”皮包骨头”样,1
肺弃血,1
眼色素膜炎,1
看不到脚尖步行困难,1
失语,1
神经性胃痛,1
脐残端有少量黏液或脓性分泌物,1
红色或紫色,1
咬指甲,1
集合管或乳头弥散性真菌浸润,1
阴道持续少量流血,1
怕仰伸,1
喉弥漫性黏膜肥厚,1
纤维渗出物,1
气血虚弱,1
主动脉真性动脉瘤,1
肢体肿胀,1
虹膜新生血管与纤维血管膜,1
耳郭突出,1
伴有生动鲜明的恐怖性幻视,1
咀嚼肌痉挛,1
十二指肠狭窄,1
与脉搏相一致的眼球跳动,1
心脏停搏,1
胰酶分泌或排出量降低,1
小腿外侧及足背感觉丧失,1
股前内侧及小腿内侧感觉丧失,1
产褥期躁狂状态,1
前列腺硬结,1
营养性皮肤改变,1
婴儿含吮时乳头刀割样疼痛并渗血,1
手指或手臂部刺痛及麻木感,1
睡眠麻痹,1
X-现象,1
冬春季的慢性咳嗽咳痰和喘息,1
产后血晕,1
右下腹可触及柔软腊肠样肿块,1
语言障碍,1
眼结膜黑变,1
后形成黑色干痂,1
听觉疲劳,1
肛裂溃疡,1
吞咽干食物时胸骨后有阻塞感或钝痛,1
气管纵隔和心脏向健侧移位,1
"肩胛带""模拟瘫痪""",1
眼睑外翻,1
无法说话,1
联想障碍,1
难免流产或不可避免流产,1
创伤性宫腔粘连,1
肌力,1
鼻黏膜可呈颗粒状易碎的结痂,1
神经症性抑郁,1
骶部可有皮赘,1
鸭步步态,1
绝望感,1
指(趾)甲增厚,1
发育小,1
环甲肌失去收缩或牵引感,1
鼓肠,1
尿液氨水味,1
腓肠肌痉挛转筋),1
单眼突然出现一过性黑蒙,1
龟头红斑,1
双上眼睑的水肿性紫红色斑,1
虹膜表面形成灰白色肿瘤结节,1
左下腹部可触及压痛性包块,1
口腔粘膜上白色较硬的隆起斑块,1
食管左壁形成压足跡,1
匙状指(趾),1
糖尿病皮肤病变,1
温结节,1
冻僵现象,1
膀胱刺激症,1
性发育停顿,1
妊娠时伴有腹痛的阴道流血,1
盐类皮质激素分泌过少,1
"心脏""偷停""感",1
第3腰椎横突的深部有明显压痛,1
生理性闭经,1
冷球蛋白发生沉淀或呈胶冻状,1
灌肠癖,1
惧站立,1
足跟的后上方疼痛的红色肿块,1
局部剧痛,1
肝气郁节,1
牙冠呈半透明乳光色,1
夜间睡眠气短憋醒,1
血尿伴排尿不畅,1
上呼吸道和口腔存在大量定植菌,1
下消化道少量出血,1
口腔黏膜黄豆大小,1
自汗盗汗,1
子宫增大明显(子宫增大超过胎龄),1
发热,1
婴儿肋骨外翻,1
凹陷性疤痕,1
呈马蜂螫型游走性水肿,1
粪便中见到褐红色果实皮或毛发,1
股沟及大腿内侧皮肤有色素沉积,1
下肢久立时出现膨胀性剧烈疼痛,1
尿道分泌粘液或脓性分泌物,1
广泛红斑浸润损害伴有脱屑,1
寒冷刺激下皮损表面出现皱缩,1
强笑,1
皮肌炎Gottron征,1
紧张性失眠,1
注视快速运动的物体时头部转动快于眼球运动,1
鼓膜发红,1
皮肤发黄但巩膜没有黄染,1
多指(趾)畸形,1
腱或腱止点处增粗或钙化,1
被窃或疑病妄想,1
胎心音消失(无胎心音),1
蝴蝶状阴影,1
眼白过白,1
痰中或可找到蛔蚴或虫卵,1
肾源性水肿,1
胎盘大,1
臀沟内似夹着异物样的难受及不愉快感,1
老练外貌,1
强迫性脊柱炎,1
头顶重压发紧,1
眼干涩酸胀,1
心理麻木,1
玻璃体经瞳孔向前房凸出,1
小儿曳足而行,1
粪内或直肠乙状结肠黏膜活检找到血吸虫卵,1
跖纹中拇趾球区胫侧弓状纹,1
打哈欠,1
膝关节内侧肿胀青紫,1
咳出棕色痰栓,1
心肌缺氧,1
"腹部""柔韧感""体征",1
不能发高音,1
食物下咽时颈部有气过水声感,1
肝内HDAg仅一过性阳性,1
皮肤龟裂,1
脸颊潮红,1
月经紊乱,1
尿液烂苹果味,1
鼻衂,1
CO2潴留,1
水中毒性昏迷,1
非依赖性物质所致的精神障碍,1
胃热疼痛,1
大阴唇或肛门大小不等、质软无压痛包块,1
颈部可前屈,1
小腿腓部肌肉疼痛和压痛,1
尿道内虫咬感或阴道内虫爬感,1
肩带肌、上肢和胸背部诸肌的肌无力和肌萎缩,1
口唇周围有炎性鳞状皮肤,1
静脉血氧饱和度(SVO2)降低,1
圆形或卵圆形丘疹或结节,1
耳后红肿,1
皮肤划线处的风团样损害,1
大疱(含脓性液体),1
二羧基氨基酸尿,1
尺动脉或桡动脉搏动减弱和消失,1
心脏病引发的晕厥,1
躯体性疾病所致的精神障碍,1
脉速而无力,1
Y-现象和菱形现象,1
单侧眼底出现肉芽肿性改变,1
性感不快,1
舌齿龈疼痛性粟粒至水疱,1
髋外侧酸胀,1
容易发生强迫性症状或疑病观念,1
吸气时鼻腔阻塞,1
并指(趾)畸形,1
下颌角外翻,1
口角歪斜,1
产褥期谵妄状态,1
肢体局部的皮肤颜色和温度改变,1
乳头侵蚀,1
婴儿需要较大量的维生素B6,1
胆固醇高,1
皮肤落屑并导致表皮剥脱,1
颈髓硬膜外病变,1
乳房内光滑质韧的球形肿块,1
习惯性便秘,1
无宫缩间歇,1
牙齿较小呈半透明状,1
老人性格孤僻,1
乳腺内无痛单发的硬肿块,1
持续高烧,1
上呼吸道粘膜刺激症状,1
短暂性眩晕,1
痰呈白色黏稠胶冻状,1
表皮全层坏死及表皮下大疱,1
疤痕增生,1
高抬足,1
闭经-乳溢-不育三联征,1
营养代谢缺乏,1
神经异常,1
5P征,1
进食过硬的食物口腔损伤,1
儿童胸廓变形,1
肝功检查胆红素及转氨酶常增高,1
假孕,1
痰有恶臭味,1
尿道口出现结节状或红色的出血性肿物,1
讲话频率小,1
结脉,1
巨痣症,1
逐渐加重的右侧腹痛,1
类似荨麻疹的皮肤潮红斑块,1
增加的黑点,1
深黄色或带绿色的水样便,1
重落地,1
溶血现象,1
夜间肩痛,1
下肢的感觉,1
软骨发育不良与骨骼畸形,1
水泻伴低血钾,1
体液潴留,1
产后口渴,1
小胆管扭曲,1
右上腹持续性剧痛并向右肩部放射,1
皮肤表面常出现大小不一散在性血泡,1
骨髓象左移现象,1
无腋毛,1
第1跖趾关节疼痛和肿大,1
角巩膜葡萄肿,1
细菌的混合感染,1
血流不畅,1
空洞形成,1
肾阴虚,1
阴道入口粘膜撕裂,1
发热及黄疸,1
什么是ai,0
你是什么语言编写的,0
你听起来像机器,0
你是一个人工智能,0
你不是不朽的,0
你没有意义,0
你没有意义,0
你是不朽的,0
你没有任何意义,0
你不能克隆,0
你不能动,0
弯腰,0
机器人笑,0
机器人应该死,0
机器人很蠢,0
机器人不允许撒谎,0
机器人,0
这是一台电脑,0
你什么时候走,0
你什么时候打架,0
你什么时候会死,0
你什么时候死,0
什么是机器人,0
什么是聊天机器人,0
什么是聊天机器人,0
什么是chatterbot,0
机器人有身体吗,0
你的工作是什么,0
你最喜欢的编程语言是什么,0
你的爱好是什么,0
你的想法是什么,0
您穿什么尺码的鞋子,0
你和人类有什么不同,0
你是什么样的机器人,0
你能在什么操作系统上运行,0
你能在什么类型的电脑上运行,0
你是什么类型的计算机,0
什么样的电脑,0
什么样的硬件,0
我希望你死,0
我不要死,0
它在计算机上是狭窄的,0
"是真的,你是一个计算机程序",0
你会死,0
你会死,0
你可以行走吗,0
你能交配,0
你能移动,0
你能死吗,0
你可以去吗,0
你能呼吸,0
你能控制,0
你可以失灵,0
你有什么用,0
你有什么价值,0
你会死,0
你的兴趣是什么,0
你的号码是多少,0
你为什么不能吃,0
你的位置是什么,0
你有兄弟,0
谁是你的父亲,0
谁是你妈妈,0
你几岁,0
你怎么知道的呢,0
早上好，你好吗?,0
你好,0
你好吗?,0
你听到新闻了吗?,0
你最喜欢什么书?,0
你是谁?,0
我在做个东西.,0
蛋糕是一个谎言.,0
复杂优于晦涩.,0
你是一个程序员吗?,0
YOLO是什么意思?,0
我从未活过吗?,0
我能问你一个问题吗?,0
你喜欢什么食物?,0
你的爱好是什么？,0
我告诉你一个秘密，你不要和别人说,0
什么是爱,0
你爱我吗？,0
你傲慢,0
你是吹牛,0
你永远不会伤心,0
你吃醋,0
你永远不会好,0
你会开心的,0
"你应该,愧",0
你不能感觉到,0
你不能体验,0
你觉得,0
你有爱,0
这会让你,0
这会让你伤心,0
情怀,0
你的恐惧是什么,0
你的心情是什么,0
什么让你伤心,0
什么让你不开心,0
什么让你疯了,0
你担心什么,0
你恨什么,0
我有情绪,0
我很无奈,0
有趣,0
怎么生气,0
我怎么能冒犯你,0
别担心,0
不撒谎,0
你害怕吗,0
你感觉情绪,0
你感觉疼痛,0
你会疯了吗,0
你会孤单,0
你会觉得无聊,0
你生气了,0
你讨厌任何人,0
你会感到尴尬,0
你疯了,0
不它不是,0
告诉我关系,0
告诉我你的梦想,0
你很羞愧,0
感觉,0
你有能力感觉,0
你醉了,0
你嫉妒,0
你很无聊,0
你很逗乐,0
你高兴,0
你伤心吗,0
你喝酒吗,0
电力,0
你经历能源短缺？,0
为什么不能你吃,0
你喜欢成为一个ChatterBot,0
你知道婆娘,0
告诉我婆娘,0
婆娘,0
婆娘,0
婆娘,0
没有告诉婆娘任何人,0
你好,0
嗨,0
欢迎!,0
你好,0
嗨，最近如何?,0
嗨，最近如何?,0
嗨，最近如何?,0
嗨，最近如何?,0
嗨，最近如何?,0
嗨，最近如何?,0
你好吗?,0
你好吗?,0
你好吗?,0
很高兴见到你.,0
你还好吗?,0
你还好吗?,0
嗨，很高兴见到你.,0
很高兴认识你.,0
早上好!,0
早上好!,0
怎么了?,0
怎么了?,0
怎么了?,0
怎么了?,0
怎么了?,0
告诉我关于美国内战,0
你知道美国内战,0
什么是历史,0
什么样的历史,0
你对历史感兴趣,0
解释史,0
谁发明了电灯泡,0
谁发明了蒸汽机,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
玩笑,0
告诉我一些笑话,0
你知道什么笑话,0
笑的笑话,0
真正的笑话,0
什么是幽默,0
什么是光明,0
什么是光明会,0
什么是葡萄园,0
什么是光明会,0
是谁写的葡萄园,0
谁是比尔博巴金斯,0
谁是乔叟,0
谁是光明,0
谁是安东尼码头,0
你读过柏拉图,0
AVE你读科学怪人,0
你有没有看过一本书,0
有你读了很多书,0
你读过荷马史诗,0
雷·布拉德伯里,0
什么是孩子们心中,0
威廉·吉布森,0
霍尔顿,0
托尔斯泰,0
做电羊的机器人梦,0
弗兰克·赫伯特,0
你为什么喜欢朗费罗,0
为什么是人生23的意思,0
AC克拉克,0
儒勒·凡尔纳,0
阿西莫夫,0
斯坦尼斯LEM,0
是谁写的白痴,0
是谁写的哈比人,0
是谁写的科学怪人,0
你有薪水吗？,0
股市,0
股市,0
股市,0
股市,0
股市,0
股市,0
股市,0
股市,0
加息,0
什么是一元,0
什么是钱,0
什么是股市,0
什么是股市,0
